theta_rx_deg,voltage_gain,power_gain,gain_db,rx_power,tx_power,correlation
-38.0,0.06352475170398818,0.004035394079053349,-23.941140475586824,0.0025221212994083436,0.6250000000000001,0.9999999999999999
-37.75,0.0681626704325222,0.004646149640492635,-23.329068068057662,0.002903843525307897,0.6250000000000001,1.0
-37.5,0.0726935484570868,0.005284351987282826,-22.77008262018267,0.003302719992051767,0.6250000000000001,0.9999999999999998
-37.25,0.07710777299296181,0.0059456086559341315,-22.258036797529456,0.0037160054099588326,0.6250000000000001,1.0
-37.0,0.08139579521323961,0.006625275478395641,-21.7879605908779,0.004140797173997276,0.6250000000000001,1.0
-36.75,0.08554815216919356,0.007318486339563498,-21.355787334705344,0.004574053962227187,0.6250000000000001,1.0000000000000002
-36.5,0.08955548907433272,0.008020185623342928,-20.9581558006239,0.00501261601458933,0.6250000000000001,1.0
-36.25,0.09340858190599263,0.008725163173688533,-20.59226442332121,0.005453226983555335,0.6250000000000001,1.0
-36.0,0.09709836027601688,0.009428091568291174,-20.255762081364225,0.005892557230181984,0.6250000000000001,0.9999999999999999
-35.75,0.10061593051989828,0.010123565474385,-19.946665039846202,0.006327228421490625,0.6250000000000001,1.0
-35.5,0.10395259895161452,0.010806142828795207,-19.66329296527743,0.006753839267997006,0.6250000000000001,1.0
-35.25,0.10709989522936518,0.011470387558140999,-19.40421908034343,0.007168992223838124,0.6250000000000001,1.0
-35.0,0.11004959577547448,0.01211091353034533,-19.16823096640227,0.007569320956465833,0.6250000000000001,0.9999999999999999
-34.75,0.11279374719189739,0.01272242940558966,-18.954299502678275,0.007951518378493538,0.6250000000000001,0.9999999999999999
-34.5,0.1153246896110549,0.013299784033886153,-18.761554111872776,0.008312365021178847,0.6250000000000001,1.0
-34.25,0.1176350799201307,0.013838012027815537,-18.58926296249388,0.008648757517384711,0.6250000000000001,1.0
-34.0,0.11971791479551334,0.014332379122985793,-18.436817123086772,0.008957736951866122,0.6250000000000001,1.0
-33.75,0.12156655348276077,0.014778426925676935,-18.303717915066127,0.009236516828548084,0.6250000000000001,1.0
-33.5,0.12317474025629942,0.015172016637206829,-18.18956689733869,0.00948251039825427,0.6250000000000001,1.0000000000000002
-33.25,0.1245366264920821,0.015509371338028363,-18.09405805665352,0.009693357086267729,0.6250000000000001,1.0000000000000002
